serial_number,qid,query,sample
1248,QA20CAPR-0083,チェコにある温泉・カールスバートと似た泉質であったことから名が付いた、北海道の登別市にある温泉は何でしょう?,カルルス温泉
1249,QA20CAPR-0083,チェコにある温泉・カールスバートと似た泉質であったことから名が付いた、北海道の登別市にある温泉は何でしょう?,カルルス温泉
1250,QA20CAPR-0083,チェコにある温泉・カールスバートと似た泉質であったことから名が付いた、北海道の登別市にある温泉は何でしょう?,カルルス温泉
1251,QA20CAPR-0083,チェコにある温泉・カールスバートと似た泉質であったことから名が付いた、北海道の登別市にある温泉は何でしょう?,カルルス温泉
1252,QA20CAPR-0083,チェコにある温泉・カールスバートと似た泉質であったことから名が付いた、北海道の登別市にある温泉は何でしょう?,カルルス温泉
1253,QA20CAPR-0083,チェコにある温泉・カールスバートと似た泉質であったことから名が付いた、北海道の登別市にある温泉は何でしょう?,カルルス温泉
1254,QA20CAPR-0083,チェコにある温泉・カールスバートと似た泉質であったことから名が付いた、北海道の登別市にある温泉は何でしょう?,カルルス温泉
1255,QA20CAPR-0083,チェコにある温泉・カールスバートと似た泉質であったことから名が付いた、北海道の登別市にある温泉は何でしょう?,地獄谷温泉」です。
1256,QA20CAPR-0083,チェコにある温泉・カールスバートと似た泉質であったことから名が付いた、北海道の登別市にある温泉は何でしょう?,カルルス温泉
1257,QA20CAPR-0083,チェコにある温泉・カールスバートと似た泉質であったことから名が付いた、北海道の登別市にある温泉は何でしょう?,カルルス温泉
1258,QA20CAPR-0083,チェコにある温泉・カールスバートと似た泉質であったことから名が付いた、北海道の登別市にある温泉は何でしょう?,カルルス温泉
1259,QA20CAPR-0083,チェコにある温泉・カールスバートと似た泉質であったことから名が付いた、北海道の登別市にある温泉は何でしょう?,カルルス温泉
1260,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,電通です。
1261,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYグループホールディングス株式会社です。
1262,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYホールディングス。 最終回答:博報堂DYホールディングス。
1263,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYグループ。 最終回答:博報堂DYグループ。
1264,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYホールディングス。本社は東京都港区赤坂にあります。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店
1265,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,電通です。
1266,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYホールディングス。 回答:博報堂DYホールディングス。 日本最大の広告代理店は博報堂DYホールディングスです。正解です。
1267,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,電通です。
1268,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,電通 日本広告業協会 日本電信電話公社 日本電信電話株式会社(NTT) 日本電信電話株式会社(NIKKO) 日本電信電話株式会社(NIKKO) 日本電信電話株式会社(NIKKO) 日本電信電話株式会社(NIKKO) 日本電信電話株式会社(NIKKO) 日本電信電話株式会社(NIKKO) 日本電信電話株式会社(NIKKO) 日本電信電話株式会社(NIKKO) 日本電信電話株式会社(NIKKO) 日本電信電話株式会社(NIKKO) 日本電信電話株式会社(NIKKO) 日本電信電話株式会社(NIKKO) 日本電信電話株式会社
1269,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYホールディングス。 博報堂DYホールディングスは、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社などの主要な子会社で構成されています。
1270,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYホールディングス。 博報堂DYホールディングスは、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。 博報堂DYホールディングスは、売上高で約2兆円を誇っています。
1271,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYホールディングス。 最終回答:博報堂DYホールディングス。
1272,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,電通です。
1273,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYグループ 日本最大の広告代理店は博報堂DYグループです。同社は、博報堂、大広、読売広告社など、多数の子会社を運営しています。同社は、新聞や雑誌、テレビなどのマスメディアに加え、インターネットやソーシャルメディアを活用したマーケティングにも積極的に取り組んでいます。
1274,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYグループ。 博報堂DYグループは、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。 博報堂DYグループは、電通、アサツー・デイケード、共同通信など、国内の主要な新聞・放送会社とも関係があります。
1275,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,電通です。
1276,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYグループホールディングス株式会社。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社
1277,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYグループ 日本最大の広告代理店は博報堂DYグループです。博報堂DYグループは、博報堂、大広、読売広告社などで構成されています。博報堂DYグループは、新聞や雑誌、ラジオなどのメディアを幅広く扱う総合広告代理店です。
1278,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYグループ。 最終回答:博報堂DYグループ。
1279,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYホールディングス。本社は東京都港区赤坂にあります。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店
1280,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,電通です。
1281,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYホールディングス。本社は東京都港区赤坂にあります。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店
1282,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYホールディングス。 最終回答:博報堂DYホールディングス。
1283,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,電通です。
1284,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,電通です。
1285,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYグループです。 博報堂DYグループは、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。 博報堂DYグループは、電通、ADK、アサツー・デイケーなど、多くの子会社を運営しています。 博報堂DYグループは、世界最大の広告代理店の1つとして広く認知されています。
1286,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,電通です。
1287,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYホールディングス。本社は東京都港区赤坂にあります。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社など、日本の大手総合広告代理店
1288,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYホールディングス。 最終回答:博報堂DYホールディングス。
1289,QA20CAPR-0085,1907年に日本広告と日本電報通信社が合併して出来た、日本最大の広告代理店は何でしょう?,博報堂DYホールディングス。 博報堂DYホールディングスは、日本の大手総合広告代理店の1つです。同社は、博報堂、大広、読売広告社などの主要な子会社を含む、国内に約2万8000人の従業員を抱えています。同社は、新聞や雑誌、テレビなどのマスメディアに加え、インターネットやソーシャルメディアを活用したマーケティングにも積極的に取り組んでいます。
1290,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1291,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1292,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1293,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1294,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1295,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1296,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1297,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1298,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガ。 ジェンガは、木製のブロックを積み重ね、倒れないようにバランスを取るゲームです。 ジェンガは、様々な形状やサイズがあり、プレイ方法も様々です。 ジェンガは、主に中国や日本などのアジアの国々で人気がありますが、アメリカやカナダなど、他の国でも広く使用されています。
1299,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1300,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1301,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1302,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1303,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1304,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1305,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1306,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1307,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1308,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1309,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1310,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1311,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1312,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1313,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1314,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ブロック積み木。
1315,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1316,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,積み木。
1317,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1318,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1319,QA20CAPR-0087,1セット28枚からなり、本来は「メキシカントレイン」や「ブロック」など様々な遊び方があるが、日本ではたくさん並べて倒すという使い方でほぼ楽しまれている遊具は何でしょう?,ジェンガです。
1320,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1321,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1322,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,虹のカラス(chinese rainbow crow)。 カラスは、虹のカラスと呼ばれる中国の伝説上の鳥です。 カラスは、太陽から虹のカラスと呼ばれる美しい光線を放射しています。 カラスは、虹のカラスと呼ばれる美しい光線を放射する、中国の伝説上の鳥です。
1323,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1324,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1325,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1326,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1327,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1328,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1329,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1330,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1331,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1332,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,金色に輝く太陽。
1333,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1334,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1335,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1336,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1337,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1338,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1339,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1340,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1341,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1342,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1343,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1344,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1345,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1346,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,虹のカラス族(こうのとりぞく)。 カラスは、太陽から遠く離れた場所に住む人々によって、虹のカラス族と呼ばれるようになりました。彼らは、虹のカラス族と呼ばれています。虹のカラス族とは、太陽から遠く離れた場所で生活する人々のことです。彼らは、虹のカラス族と呼ばれています。
1347,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1348,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1349,QA20CAPR-0089,古代中国では太陽に住んでいるカラスの姿だとされていた、太陽の表面で周りより温度が低く色が違って見える点を何というでしょう?,彩雲(さいうん)。
1350,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1351,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1352,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1353,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1354,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1355,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アルバート・アインシュタイン
1356,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1357,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1358,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1359,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1360,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1361,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アルベルト・アインシュタイン
1362,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アインシュタイン
1363,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1364,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1365,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アインシュタイン
1366,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1367,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1368,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1369,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アルバート・アインシュタイン
1370,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1371,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1372,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1373,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1374,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アルベルト・アインシュタイン
1375,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1376,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1377,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1378,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1379,QA20CAPR-0091,原子番号99の元素にもその名を残す、「光電効果」の説明や「特殊相対性理論」の提唱などの業績で知られる科学者は誰でしょう?,アーネスト・ラザフォード
1380,QA20CAPR-0093,雑誌などで発表せず、直接単行本などで出版される小説のことを何というでしょう?,"オフ・ザ・ウォール (1980), アメリカ文学の最高傑作の一つとされる。 ウォール街 (1981), アメリカ文学の最高傑作の一つとされる。 グレート・ギャツビー (1974), アメリカ文学の最高傑作の一つとされる。 ノルウェイの森 (1988), 日本文学の最高傑作の一つとされる。 ねじれた愛 (1989), 日本文学の最高傑作の一つとされる。 失われた時を求めて (2001), フランス文学の最高傑作の一つとされる。 グレート・ギャツビー (1974), アメリカ文学の最高傑作の一つとされる。 グレート・ギャツビー (1974), アメリカ文学の最高傑作"
1381,QA20CAPR-0093,雑誌などで発表せず、直接単行本などで出版される小説のことを何というでしょう?,純文学作品。 純文学とは、芸術的な価値や社会的な影響を持つ小説のことです。 純文学は、しばしば芸術的な価値や社会的な影響を持つ小説とされています。 純文学作品は、しばしば芸術的な価値や社会的な影響を持つ小説とされています。
